Starting...
temp =  66.0 mash time =  10 pump setting =  75 %
65.6 , 451.91 , 1.64
65.6 , 452.73 , 1.76
65.6 , 453.55 , 1.88
65.6 , 454.37 , 2.0
65.5 , 455.19 , 2.375
65.5 , 456.01 , 2.425
65.5 , 456.83 , 2.575
65.5 , 457.65 , 2.725
65.4 , 458.47 , 3.13
65.4 , 459.29 , 3.21
65.4 , 460.11 , 3.39
65.4 , 460.93 , 3.57
65.4 , 461.75 , 3.75
65.4 , 462.57 , 3.93
65.4 , 463.39 , 4.11
65.4 , 464.21 , 4.29
65.4 , 465.03 , 4.47
65.4 , 465.85 , 4.65
65.4 , 466.67 , 4.83
65.4 , 467.49 , 5.01
65.4 , 468.31 , 5.19
65.4 , 469.13 , 5.25
65.4 , 469.95 , 5.25
65.3 , 470.77 , 5.475
65.3 , 471.59 , 5.375
65.3 , 472.41 , 5.375
65.3 , 473.23 , 5.375
65.3 , 474.05 , 5.375
65.4 , 474.87 , 5.15
65.4 , 475.69 , 5.25
65.4 , 476.51 , 5.25
65.4 , 477.33 , 5.25
65.4 , 478.15 , 5.25
65.4 , 478.97 , 5.25
65.4 , 479.79 , 5.25
65.4 , 480.61 , 5.25
65.4 , 481.46 , 5.25
65.4 , 482.28 , 5.25
65.4 , 483.1 , 5.25
65.4 , 483.92 , 5.25
65.4 , 484.74 , 5.25
65.5 , 485.56 , 5.025
65.5 , 486.38 , 5.125
65.5 , 487.2 , 5.125
65.5 , 488.02 , 5.125
65.6 , 488.84 , 4.9
65.6 , 489.66 , 5.0
65.6 , 490.48 , 5.0
65.6 , 491.3 , 5.0
65.7 , 492.12 , 4.775
65.7 , 492.94 , 4.875
65.8 , 493.76 , 4.65
65.8 , 494.58 , 4.75
65.8 , 495.4 , 4.75
65.9 , 496.22 , 4.525
65.9 , 497.04 , 4.625
66.0 , 497.86 , 4.4
66.1 , 498.68 , 4.245
66.1 , 499.5 , 4.315
66.1 , 500.32 , 4.285
66.2 , 501.14 , 4.0
66.3 , 501.96 , 3.785
66.3 , 502.78 , 3.795
66.3 , 503.6 , 3.705
66.3 , 504.42 , 3.615
66.4 , 505.24 , 3.27
66.4 , 506.06 , 3.25
66.4 , 506.88 , 3.13
66.5 , 507.7 , 2.755
66.5 , 508.52 , 2.705
66.6 , 509.34 , 2.3
66.6 , 510.16 , 2.22
66.6 , 510.98 , 2.04
66.7 , 511.8 , 1.605
66.8 , 512.62 , 1.24
66.8 , 513.44 , 1.1
66.8 , 514.26 , 0.86
66.9 , 515.08 , 0.365
66.9 , 515.9 , 0.195
66.9 , 516.72 , -0.075
67.0 , 517.54 , -0.6
67.1 , 518.36 , -1.055
67.1 , 519.18 , -1.285
67.1 , 520.0 , -1.525
67.1 , 520.82 , -1.525
67.2 , 521.64 , -1.75
67.3 , 522.46 , -1.875
67.3 , 523.28 , -1.775
67.3 , 524.1 , -1.775
67.3 , 524.92 , -1.775
67.3 , 525.74 , -1.775
67.3 , 526.56 , -1.775
67.3 , 527.38 , -1.775
67.3 , 528.2 , -1.775
67.3 , 529.02 , -1.775
67.3 , 529.84 , -1.775
67.3 , 530.66 , -1.775
67.3 , 531.48 , -1.775
67.3 , 532.3 , -1.775
67.3 , 533.12 , -1.775
67.3 , 533.94 , -1.775
67.3 , 534.76 , -1.775
67.4 , 535.58 , -2.0
67.4 , 536.4 , -1.9
67.4 , 537.22 , -1.9
67.4 , 538.04 , -1.9
67.4 , 538.86 , -1.9
67.4 , 539.68 , -1.9
67.4 , 540.5 , -1.9
67.4 , 541.32 , -1.9
67.4 , 542.14 , -1.9
67.4 , 542.96 , -1.9
67.4 , 543.78 , -1.9
67.4 , 544.6 , -1.9
67.4 , 545.42 , -1.9
